experiment_id,timestamp_utc,relative_time_sec,sample_index,role,device,sample_interval_ms,telemetry_source,bytes_sent_total,bytes_received_total,bytes_sent_delta,bytes_received_delta,cpu_usage_percent,memory_usage_mb,memory_usage_percent,gpu_usage_percent,gpu_memory_used_mb,gpu_memory_total_mb,cpu_power_w,gpu_power_w,system_power_w,cpu_energy_j,gpu_energy_j,system_energy_j
20260820_142704_79edcc8b,2026-08-20T18:35:30.819841+00:00,506.5982562999998,1007,server,ubuntu,500,psutil,13124364175,26887769507,2301299,12616,8.3,14196.8359375,44.5,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:35:31.320250+00:00,507.0986661289935,1008,server,ubuntu,500,psutil,13126529331,26887781397,2165156,11890,7.5,14198.6796875,44.5,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:35:31.822184+00:00,507.60059888800606,1009,server,ubuntu,500,psutil,13128685047,26887791484,2155716,10087,7.3,14207.3046875,44.6,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:35:32.323959+00:00,508.10237435100134,1010,server,ubuntu,500,psutil,13130956507,26887800970,2271460,9486,7.2,14180.9921875,44.5,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:35:32.828298+00:00,508.60671301401453,1011,server,ubuntu,500,psutil,13133144605,26887810858,2188098,9888,7.5,14180.796875,44.5,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:35:33.329064+00:00,509.10747990201344,1012,server,ubuntu,500,psutil,13135321909,26887821521,2177304,10663,7.8,14182.32421875,44.5,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:35:33.829527+00:00,509.60794182599057,1013,server,ubuntu,500,psutil,13137587201,26887832411,2265292,10890,7.3,14181.38671875,44.5,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:35:34.330472+00:00,510.1088885939971,1014,server,ubuntu,500,psutil,13139864829,26887843898,2277628,11487,7.6,14196.44140625,44.5,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:35:34.834122+00:00,510.6125384460029,1015,server,ubuntu,500,psutil,13142056105,26887855575,2191276,11677,7.5,14197.69140625,44.5,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:35:35.337356+00:00,511.1157709470135,1016,server,ubuntu,500,psutil,13143485633,26887867504,1429528,11929,6.3,14201.58203125,44.6,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:35:35.840810+00:00,511.61922606799635,1017,server,ubuntu,500,psutil,13144466439,26887879822,980806,12318,5.5,14196.00390625,44.5,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:35:36.343605+00:00,512.1220208930026,1018,server,ubuntu,500,psutil,13145407059,26887891822,940620,12000,7.7,14198.63671875,44.5,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:35:36.846465+00:00,512.6248807160009,1019,server,ubuntu,500,psutil,13146313943,26887904812,906884,12990,5.8,14199.734375,44.6,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:35:37.351299+00:00,513.1297155320062,1020,server,ubuntu,500,psutil,13147358191,26887918010,1044248,13198,5.7,14194.13671875,44.5,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:35:37.851726+00:00,513.6301412660105,1021,server,ubuntu,500,psutil,13148303625,26887930160,945434,12150,5.5,14201.35546875,44.6,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:35:38.352221+00:00,514.1306366529898,1022,server,ubuntu,500,psutil,13149295131,26887943048,991506,12888,5.5,14188.65234375,44.5,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:35:38.852631+00:00,514.6310459130036,1023,server,ubuntu,500,psutil,13150257433,26887954898,962302,11850,5.3,14192.296875,44.5,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:35:39.353124+00:00,515.1315392430115,1024,server,ubuntu,500,psutil,13151248939,26887966310,991506,11412,5.5,14165.7421875,44.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:35:39.853528+00:00,515.6319434210018,1025,server,ubuntu,500,psutil,13152194185,26887978850,945246,12540,5.5,14163.8984375,44.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:35:40.355896+00:00,516.1343118940131,1026,server,ubuntu,500,psutil,13153236671,26887991486,1042486,12636,5.8,14154.5625,44.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:35:40.856960+00:00,516.6353763930092,1027,server,ubuntu,500,psutil,13154245656,26888004272,1008985,12786,6.0,14155.08203125,44.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:35:41.359156+00:00,517.1375720229989,1028,server,ubuntu,500,psutil,13155234689,26888017672,989033,13400,5.5,14137.80078125,44.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:35:41.860068+00:00,517.6384837799997,1029,server,ubuntu,500,psutil,13156204607,26888029876,969918,12204,5.8,14140.29296875,44.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:35:42.362033+00:00,518.1404490220011,1030,server,ubuntu,500,psutil,13157165367,26888042008,960760,12132,5.5,14139.609375,44.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:35:42.862396+00:00,518.6408126059978,1031,server,ubuntu,500,psutil,13158140005,26888053939,974638,11931,5.8,14137.94140625,44.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:35:43.362835+00:00,519.1412517120189,1032,server,ubuntu,500,psutil,13159187144,26888067078,1047139,13139,6.3,14134.30078125,44.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:35:43.863273+00:00,519.6416888959939,1033,server,ubuntu,500,psutil,13160170032,26888079474,982888,12396,6.0,14138.6953125,44.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:35:44.363601+00:00,520.1420171490172,1034,server,ubuntu,500,psutil,13161183220,26888091972,1013188,12498,5.8,14130.6328125,44.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:35:44.864051+00:00,520.6424671040149,1035,server,ubuntu,500,psutil,13162184093,26888105074,1000873,13102,5.8,14147.2109375,44.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:35:45.364451+00:00,521.142867624003,1036,server,ubuntu,500,psutil,13163151021,26888116955,966928,11881,5.5,14139.20703125,44.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:35:46.437472+00:00,522.2158871760184,1037,server,ubuntu,500,psutil,13165332744,26888143514,2181723,26559,10.6,14133.8203125,44.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:35:46.944271+00:00,522.7226863990072,1038,server,ubuntu,500,psutil,13166340550,26888160157,1007806,16643,6.2,14141.390625,44.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:35:47.444714+00:00,523.2231294430094,1039,server,ubuntu,500,psutil,13167355532,26888172833,1014982,12676,6.0,14138.1015625,44.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:35:47.945156+00:00,523.7235725400096,1040,server,ubuntu,500,psutil,13168310218,26888185647,954686,12814,5.8,14135.375,44.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:35:48.445535+00:00,524.2239512809901,1041,server,ubuntu,500,psutil,13169363404,26888198133,1053186,12486,6.0,14136.3828125,44.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:35:48.947478+00:00,524.725893632014,1042,server,ubuntu,500,psutil,13170387508,26888211243,1024104,13110,6.0,14144.68359375,44.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:35:49.447861+00:00,525.2262767979992,1043,server,ubuntu,500,psutil,13171355884,26888223353,968376,12110,5.5,14129.19140625,44.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:35:49.948229+00:00,525.7266451549949,1044,server,ubuntu,500,psutil,13172345942,26888234627,990058,11274,5.8,14135.83203125,44.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:35:50.448607+00:00,526.2270231739967,1045,server,ubuntu,500,psutil,13173331280,26888246897,985338,12270,5.3,14141.328125,44.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:35:50.949903+00:00,526.7283191060123,1046,server,ubuntu,500,psutil,13174281340,26888259455,950060,12558,5.5,14143.71484375,44.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:35:51.453724+00:00,527.2321403700043,1047,server,ubuntu,500,psutil,13175421616,26888271752,1140276,12297,5.7,14152.26171875,44.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:35:51.954177+00:00,527.7325927930069,1048,server,ubuntu,500,psutil,13176737106,26888284288,1315490,12536,6.0,14151.98828125,44.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:35:52.458656+00:00,528.2370719460014,1049,server,ubuntu,500,psutil,13178152838,26888297422,1415732,13134,7.0,14153.56640625,44.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:35:52.959188+00:00,528.7376035260095,1050,server,ubuntu,500,psutil,13179977024,26888308882,1824186,11460,7.0,14169.19140625,44.5,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:35:53.459607+00:00,529.2380230989947,1051,server,ubuntu,500,psutil,13182015642,26888318789,2038618,9907,7.0,14173.17578125,44.5,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:35:53.961332+00:00,529.7397478079947,1052,server,ubuntu,500,psutil,13183984776,26888329140,1969134,10351,7.0,14180.82421875,44.5,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:35:54.464799+00:00,530.243215511,1053,server,ubuntu,500,psutil,13185930874,26888339742,1946098,10602,6.8,14194.09375,44.5,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:35:54.965414+00:00,530.7438301469956,1054,server,ubuntu,500,psutil,13187974024,26888350962,2043150,11220,7.2,14205.21484375,44.6,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:35:55.470508+00:00,531.2489230110077,1055,server,ubuntu,500,psutil,13189795220,26888362206,1821196,11244,7.0,14222.43359375,44.6,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:35:55.974270+00:00,531.7526859850041,1056,server,ubuntu,500,psutil,13191784596,26888374056,1989376,11850,7.0,14227.04296875,44.6,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:35:56.477370+00:00,532.255785078014,1057,server,ubuntu,500,psutil,13193569514,26888386547,1784918,12491,7.0,14232.859375,44.7,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:35:56.977781+00:00,532.7561964880151,1058,server,ubuntu,500,psutil,13195353608,26888398655,1784094,12108,6.0,14240.64453125,44.7,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:35:57.478232+00:00,533.2566472100152,1059,server,ubuntu,500,psutil,13197207406,26888410678,1853798,12023,7.5,14217.51953125,44.6,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:35:57.979488+00:00,533.7579041040153,1060,server,ubuntu,500,psutil,13199059512,26888422393,1852106,11715,6.8,14232.953125,44.7,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:35:58.479927+00:00,534.2583419510047,1061,server,ubuntu,500,psutil,13200913111,26888433856,1853599,11463,6.6,14214.4375,44.6,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:35:58.980353+00:00,534.7587685820181,1062,server,ubuntu,500,psutil,13202902385,26888446150,1989274,12294,7.0,14222.4921875,44.6,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:35:59.482074+00:00,535.2604905340122,1063,server,ubuntu,500,psutil,13203530722,26888451646,628337,5496,9.2,14227.9609375,44.6,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:35:59.983565+00:00,535.7619807409937,1064,server,ubuntu,500,psutil,13205404440,26888468492,1873718,16846,7.0,14220.43359375,44.6,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:36:00.483924+00:00,536.2623392230016,1065,server,ubuntu,500,psutil,13207251756,26888485652,1847316,17160,6.5,14222.70703125,44.6,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:36:00.984612+00:00,536.7630261729937,1066,server,ubuntu,500,psutil,13208054903,26888494826,803147,9174,4.3,14228.08203125,44.6,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:36:01.485194+00:00,537.2636083170073,1067,server,ubuntu,500,psutil,13208054903,26888494826,0,0,1.5,14220.20703125,44.6,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:36:01.985626+00:00,537.7640407860163,1068,server,ubuntu,500,psutil,13208054997,26888494892,94,66,1.5,14220.49609375,44.6,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:36:02.486102+00:00,538.2645164740097,1069,server,ubuntu,500,psutil,13208056872,26888495764,1875,872,1.5,14212.9921875,44.6,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:36:02.993312+00:00,538.7717277990014,1070,server,ubuntu,500,psutil,13208059465,26888918236,2593,422472,2.5,14212.9921875,44.6,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:36:03.495647+00:00,539.2740625769948,1071,server,ubuntu,500,psutil,13208082222,26892987868,22757,4069632,12.6,14229.828125,44.6,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:36:04.000379+00:00,539.7787939590053,1072,server,ubuntu,500,psutil,13208104909,26896915250,22687,3927382,13.2,14252.7890625,44.7,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:36:04.510901+00:00,540.289314833004,1073,server,ubuntu,500,psutil,13208127502,26900919780,22593,4004530,13.1,14272.24609375,44.8,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:36:05.013103+00:00,540.7915189390187,1074,server,ubuntu,500,psutil,13208151372,26904938002,23870,4018222,12.8,14295.87109375,44.9,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:36:05.522476+00:00,541.3008915609971,1075,server,ubuntu,500,psutil,13208175605,26909154492,24233,4216490,14.0,14308.09375,44.9,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:36:06.027426+00:00,541.8058417860011,1076,server,ubuntu,500,psutil,13208198003,26913210564,22398,4056072,12.3,14331.47265625,45.0,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:36:06.552945+00:00,542.3313611600024,1077,server,ubuntu,500,psutil,13208225333,26917271560,27330,4060996,12.9,14351.32421875,45.0,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:36:07.053647+00:00,542.832062564994,1078,server,ubuntu,500,psutil,13208249368,26921409454,24035,4137894,14.0,14375.6796875,45.1,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:36:08.078543+00:00,543.856958843011,1079,server,ubuntu,500,psutil,13208297211,26929556514,47843,8147060,13.8,14374.28125,45.1,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:36:08.581863+00:00,544.3602783459937,1080,server,ubuntu,500,psutil,13208317789,26933146208,20578,3589694,12.2,14387.51171875,45.1,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:36:09.082310+00:00,544.8607248030021,1081,server,ubuntu,500,psutil,13208328134,26934939743,10345,1793535,6.5,14451.6953125,45.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:36:09.582696+00:00,545.3611108530022,1082,server,ubuntu,500,psutil,13208328134,26934939743,0,0,1.5,14440.328125,45.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:36:10.083066+00:00,545.8614819640061,1083,server,ubuntu,500,psutil,13208328367,26934939982,233,239,1.7,14429.6171875,45.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:36:10.583526+00:00,546.361941798008,1084,server,ubuntu,500,psutil,13208329833,26935021885,1466,81903,1.8,14428.28515625,45.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:36:11.083999+00:00,546.862413661991,1085,server,ubuntu,500,psutil,13208357389,26935592719,27556,570834,6.0,14445.94921875,45.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:36:11.584426+00:00,547.3628410889942,1086,server,ubuntu,500,psutil,13208363111,26936280769,5722,688050,8.8,14444.41015625,45.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:36:12.086216+00:00,547.864631806995,1087,server,ubuntu,500,psutil,13208380640,26938718375,17529,2437606,9.4,14453.4140625,45.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:36:12.591872+00:00,548.3702872900176,1088,server,ubuntu,500,psutil,13208399012,26941321178,18372,2602803,8.6,14460.4453125,45.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:36:13.094397+00:00,548.8728130130039,1089,server,ubuntu,500,psutil,13208427710,26944664156,28698,3342978,10.8,14460.3359375,45.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:36:13.602271+00:00,549.380686702003,1090,server,ubuntu,500,psutil,13208454078,26948668686,26368,4004530,11.8,14481.87109375,45.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:36:14.104744+00:00,549.883160183992,1091,server,ubuntu,500,psutil,13208486522,26952685394,32444,4016708,11.2,14487.80859375,45.5,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:36:14.610874+00:00,550.3892904850072,1092,server,ubuntu,500,psutil,13208512654,26956709711,26132,4024317,12.2,14512.4375,45.5,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:36:15.113454+00:00,550.8918700740032,1093,server,ubuntu,500,psutil,13208560276,26960550065,47622,3840354,11.9,14534.09765625,45.6,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:36:15.626935+00:00,551.4053512609971,1094,server,ubuntu,500,psutil,13208631034,26964962095,70758,4412030,12.6,14560.66015625,45.7,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:36:16.127308+00:00,551.9057230750041,1095,server,ubuntu,500,psutil,13208741849,26968228587,110815,3266492,10.8,14572.99609375,45.7,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:36:16.629816+00:00,552.4082317470165,1096,server,ubuntu,500,psutil,13208850240,26971842765,108391,3614178,11.5,14593.80859375,45.8,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:36:17.136471+00:00,552.9148866189935,1097,server,ubuntu,500,psutil,13208878109,26975933969,27869,4091204,11.9,14617.3125,45.9,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:36:17.647269+00:00,553.425685610011,1098,server,ubuntu,500,psutil,13208901788,26980199161,23679,4265192,12.6,14640.98828125,45.9,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:36:18.172943+00:00,553.9513580079947,1099,server,ubuntu,500,psutil,13208912222,26981785437,10434,1586276,13.5,15101.8046875,47.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:36:18.726997+00:00,554.5054136660183,1100,server,ubuntu,500,psutil,13210019624,26981803685,1107402,18248,7.8,15389.23828125,48.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:36:19.228462+00:00,555.0068749829952,1101,server,ubuntu,500,psutil,13211051316,26981818925,1031692,15240,5.8,15387.3046875,48.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:36:19.730320+00:00,555.5087351030088,1102,server,ubuntu,500,psutil,13212070672,26981832035,1019356,13110,5.7,15401.0859375,48.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:36:20.238453+00:00,556.0168684289965,1103,server,ubuntu,500,psutil,13213091476,26981845325,1020804,13290,5.7,15373.51953125,48.2,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:36:20.739787+00:00,556.5182022819936,1104,server,ubuntu,500,psutil,13214089244,26981858741,997768,13416,5.5,15382.4453125,48.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:36:21.240344+00:00,557.0187591949943,1105,server,ubuntu,500,psutil,13215120842,26981871557,1031598,12816,5.5,15373.08984375,48.2,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:36:21.741906+00:00,557.5203224490106,1106,server,ubuntu,500,psutil,13216123263,26981886220,1002421,14663,6.5,15373.9140625,48.2,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:36:22.246154+00:00,558.0245704690169,1107,server,ubuntu,500,psutil,13217152110,26981899804,1028847,13584,6.5,15374.39453125,48.2,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:36:22.747242+00:00,558.5256577419932,1108,server,ubuntu,500,psutil,13218131468,26981913400,979358,13596,5.8,15373.1171875,48.2,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:36:23.247755+00:00,559.0261708380131,1109,server,ubuntu,500,psutil,13219133768,26981926912,1002300,13512,6.3,15374.7421875,48.2,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:36:23.748210+00:00,559.5266256250034,1110,server,ubuntu,500,psutil,13220125483,26981940560,991715,13648,5.5,15372.359375,48.2,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:36:24.248671+00:00,560.0270861840108,1111,server,ubuntu,500,psutil,13221155539,26981953898,1030056,13338,5.8,15336.66015625,48.1,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:36:24.752535+00:00,560.530950468994,1112,server,ubuntu,500,psutil,13222356757,26981966991,1201218,13093,6.2,15345.59765625,48.1,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:36:25.253882+00:00,561.0322984899976,1113,server,ubuntu,500,psutil,13223679887,26981979849,1323130,12858,7.0,15328.17578125,48.1,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:36:25.754338+00:00,561.532752752013,1114,server,ubuntu,500,psutil,13225035399,26981992986,1355512,13137,6.6,15328.76953125,48.1,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:36:26.254724+00:00,562.0331386949983,1115,server,ubuntu,500,psutil,13226360071,26982005202,1324672,12216,6.3,15319.94921875,48.1,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:36:26.755201+00:00,562.5336167860078,1116,server,ubuntu,500,psutil,13227683415,26982019825,1323344,14623,8.0,15334.32421875,48.1,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:36:27.256557+00:00,563.0349734229967,1117,server,ubuntu,500,psutil,13229606509,26982032443,1923094,12618,8.5,15341.60546875,48.1,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:36:27.759992+00:00,563.5384074150061,1118,server,ubuntu,500,psutil,13231620455,26982044663,2013946,12220,8.5,15349.5703125,48.2,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:36:28.260414+00:00,564.0388286210073,1119,server,ubuntu,500,psutil,13233620523,26982056603,2000068,11940,8.3,15353.15234375,48.2,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:36:28.763446+00:00,564.5418618340045,1120,server,ubuntu,500,psutil,13235393823,26982068730,1773300,12127,7.9,15366.24609375,48.2,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:36:29.266315+00:00,565.0447315199999,1121,server,ubuntu,500,psutil,13237228897,26982080449,1835074,11719,9.0,15367.328125,48.2,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:36:29.766642+00:00,565.5450584469945,1122,server,ubuntu,500,psutil,13239093175,26982092221,1864278,11772,8.1,15377.23828125,48.2,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:36:30.267085+00:00,566.0455011870072,1123,server,ubuntu,500,psutil,13240835729,26982103465,1742554,11244,8.0,15389.70703125,48.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:36:30.769832+00:00,566.5482483860105,1124,server,ubuntu,500,psutil,13242678607,26982114295,1842878,10830,8.3,15405.58203125,48.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:36:31.270185+00:00,567.0486013799964,1125,server,ubuntu,500,psutil,13244482841,26982127219,1804234,12924,8.5,15398.36328125,48.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:36:31.770625+00:00,567.5490404620068,1126,server,ubuntu,500,psutil,13246253057,26982138439,1770216,11220,7.8,15414.2734375,48.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:36:33.151434+00:00,568.9298486190091,1127,server,ubuntu,500,psutil,13251269277,26982170924,5016220,32485,12.6,15403.109375,48.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:36:33.654740+00:00,569.4331564219901,1128,server,ubuntu,500,psutil,13253192245,26982182012,1922968,11088,8.3,15407.12890625,48.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:36:34.155596+00:00,569.9340119459957,1129,server,ubuntu,500,psutil,13254999469,26982193989,1807224,11977,8.0,15407.09375,48.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:36:34.655951+00:00,570.434366194997,1130,server,ubuntu,500,psutil,13256879261,26982205695,1879792,11706,8.5,15418.43359375,48.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:36:35.156390+00:00,570.9348056529998,1131,server,ubuntu,500,psutil,13258782089,26982218517,1902828,12822,8.3,15413.26953125,48.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:36:35.657465+00:00,571.4358806110104,1132,server,ubuntu,500,psutil,13260606369,26982231393,1824280,12876,7.2,15427.44921875,48.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:36:36.161565+00:00,571.9399807839945,1133,server,ubuntu,500,psutil,13262524617,26982243742,1918248,12349,7.8,15428.921875,48.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:36:36.663920+00:00,572.4423367250129,1134,server,ubuntu,500,psutil,13264232035,26982256650,1707418,12908,6.5,15438.203125,48.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:36:37.164337+00:00,572.9427535409923,1135,server,ubuntu,500,psutil,13266025475,26982269292,1793440,12642,7.1,15434.65625,48.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:36:37.668750+00:00,573.4471658169932,1136,server,ubuntu,500,psutil,13267876283,26982282560,1850808,13268,7.5,15452.75,48.5,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:36:38.169111+00:00,573.9475274959987,1137,server,ubuntu,500,psutil,13269651219,26982294602,1774936,12042,7.3,15453.26171875,48.5,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:36:38.669802+00:00,574.4482171309937,1138,server,ubuntu,500,psutil,13271444774,26982307169,1793555,12567,7.0,15462.86328125,48.5,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:36:39.170990+00:00,574.9494054450188,1139,server,ubuntu,500,psutil,13273295174,26982319829,1850400,12660,7.5,15466.6640625,48.5,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:36:39.671467+00:00,575.4498828870128,1140,server,ubuntu,500,psutil,13275034714,26982332196,1739540,12367,7.3,15484.375,48.6,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:36:40.171908+00:00,575.9503231690032,1141,server,ubuntu,500,psutil,13276661445,26982345572,1626731,13376,7.5,15477.9453125,48.6,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:36:40.672611+00:00,576.4510266440047,1142,server,ubuntu,500,psutil,13277878083,26982359204,1216638,13632,6.3,15492.33984375,48.6,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:36:41.173738+00:00,576.9521532810177,1143,server,ubuntu,500,psutil,13279179841,26982374124,1301758,14920,6.3,15486.68359375,48.6,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:36:41.674226+00:00,577.4526404830103,1144,server,ubuntu,500,psutil,13280481693,26982387219,1301852,13095,6.3,15485.8359375,48.6,,,,,,,,,
